aX,aY,aZ,gX,gY,gZ,yaw,pitch,roll
71,-30,8206,-1,-1,0,-0.18,0.47,42.84
70,-27,8205,0,-1,0,-0.18,0.47,42.84
69,-26,8194,-1,0,0,-0.18,0.47,42.84
69,-26,8196,0,-1,0,-0.18,0.47,42.84
62,-27,8193,0,-1,-1,-0.18,0.47,42.84
66,-32,8191,-1,0,-1,-0.18,0.47,42.84
71,-33,8192,0,-1,0,-0.18,0.47,42.84
71,-39,8191,0,0,0,-0.18,0.47,42.84
71,-39,8192,0,-1,-1,-0.18,0.47,42.84
70,-34,8193,0,-1,-1,-0.17,0.47,42.84
66,-27,8199,-1,-1,-1,-0.17,0.47,42.84
41,-12,8172,-1,3,0,-0.18,0.47,42.84
37,-42,8189,0,-1,0,-0.18,0.45,42.84
43,-38,8198,0,-1,-1,-0.18,0.45,42.84
40,-50,8192,0,-1,-1,-0.18,0.45,42.84
75,-34,8194,0,-1,-1,-0.17,0.46,42.84
96,-27,8197,-1,-1,0,-0.17,0.47,42.83
93,-26,8201,-1,0,-1,-0.18,0.47,42.83
81,-35,8175,-1,0,-1,-0.18,0.47,42.84
59,-32,8192,-1,0,-1,-0.18,0.46,42.84
40,-16,8210,0,-1,0,-0.17,0.46,42.84
42,-9,8190,-1,0,-1,-0.17,0.46,42.84
40,-18,8204,0,0,-1,-0.17,0.45,42.84
55,-30,8197,0,-1,-1,-0.17,0.46,42.84
62,-29,8202,-1,0,0,-0.17,0.46,42.84
71,-33,8209,0,-1,0,-0.17,0.46,42.84
77,-31,8205,0,-1,0,-0.17,0.47,42.84
71,-34,8206,-1,0,-1,-0.17,0.47,42.84
76,-45,8202,-1,0,0,-0.18,0.46,42.84
70,-50,8198,-1,0,0,-0.18,0.46,42.84
71,-38,8194,0,-1,-1,-0.18,0.46,42.84
74,-20,8196,0,0,0,-0.17,0.47,42.83
82,-21,8196,-1,0,0,-0.17,0.46,42.83
80,-28,8194,-1,0,-1,-0.18,0.46,42.83
73,-28,8190,0,-1,-1,-0.17,0.46,42.83
65,-22,8192,-1,-1,-1,-0.17,0.47,42.84
60,-25,8192,-1,0,-1,-0.17,0.46,42.84
60,-28,8194,0,-1,0,-0.17,0.46,42.83
69,-30,8198,0,-1,-1,-0.17,0.46,42.83
75,-32,8198,-1,0,-1,-0.18,0.46,42.83
79,-29,8201,-1,-1,-1,-0.18,0.46,42.84
78,-27,8195,-1,-1,0,-0.18,0.47,42.83
76,-30,8194,0,0,-1,-0.18,0.47,42.84
77,-25,8193,-1,0,0,-0.18,0.47,42.83
74,-29,8190,-1,0,-1,-0.18,0.46,42.83
71,-32,8192,0,-1,0,-0.18,0.47,42.83
72,-34,8188,0,-1,0,-0.18,0.47,42.83
71,-28,8185,-1,-1,-1,-0.18,0.47,42.83
69,-27,8186,-1,-1,-1,-0.18,0.47,42.83
65,-29,8189,0,-1,-1,-0.18,0.47,42.83
59,-27,8188,0,0,-1,-0.18,0.47,42.84
60,-29,8196,-1,0,0,-0.18,0.46,42.84
65,-32,8193,-1,0,0,-0.18,0.46,42.83
71,-35,8198,0,-1,-1,-0.18,0.46,42.84
72,-34,8195,0,-1,-1,-0.18,0.47,42.84
71,-29,8202,0,0,0,-0.18,0.47,42.84
67,-23,8203,-1,0,0,-0.18,0.47,42.84
68,-19,8200,-1,-1,0,-0.17,0.47,42.83
70,-23,8200,-1,0,0,-0.18,0.47,42.83
68,-26,8209,-1,-1,-1,-0.18,0.47,42.83
71,-31,8204,-1,0,-1,-0.18,0.46,42.83
71,-28,8207,-1,0,0,-0.18,0.46,42.83
67,-30,8214,0,-1,-1,-0.18,0.47,42.83
71,-33,8212,0,-1,-1,-0.18,0.47,42.83
70,-30,8206,-1,0,0,-0.18,0.47,42.83
76,-27,8204,0,-1,0,-0.18,0.47,42.83
76,-26,8199,0,-1,-1,-0.18,0.47,42.83
79,-29,8200,-1,0,-1,-0.18,0.47,42.83
76,-36,8199,0,-1,0,-0.17,0.47,42.83
76,-35,8204,-1,0,0,-0.17,0.47,42.83
71,-37,8205,0,-1,-1,-0.17,0.47,42.83
66,-38,8203,-1,0,0,-0.18,0.47,42.82
64,-40,8203,0,0,0,-0.18,0.47,42.82
67,-38,8203,-1,-1,-1,-0.18,0.47,42.82
71,-29,8203,0,-1,-1,-0.18,0.47,42.82
73,-27,8199,-1,0,0,-0.17,0.47,42.82
70,-26,8194,-1,0,0,-0.18,0.47,42.82
68,-25,8195,0,-1,-1,-0.18,0.47,42.82
64,-24,8196,0,-1,0,-0.18,0.47,42.82
67,-28,8197,0,0,0,-0.18,0.47,42.82
69,-32,8201,-1,0,0,-0.18,0.47,42.82
70,-34,8203,0,-1,0,-0.18,0.47,42.82
75,-35,8212,0,-1,0,-0.18,0.47,42.82
76,-33,8212,-1,0,-1,-0.18,0.47,42.82
75,-27,8206,-1,0,0,-0.18,0.47,42.82
70,-24,8202,0,-1,0,-0.18,0.47,42.82
66,-25,8198,0,-1,0,-0.18,0.47,42.82
62,-24,8200,-1,0,0,-0.18,0.47,42.82
63,-26,8199,-1,-1,0,-0.18,0.47,42.82
64,-29,8202,0,-1,-1,-0.18,0.47,42.82
66,-34,8200,0,-1,0,-0.18,0.47,42.82
70,-37,8199,0,-1,0,-0.18,0.47,42.82
67,-39,8202,-1,-1,0,-0.18,0.47,42.82
64,-39,8204,0,-1,-1,-0.18,0.47,42.82
62,-34,8197,0,-1,0,-0.18,0.47,42.82
55,-31,8197,-1,0,0,-0.18,0.47,42.82
53,-32,8196,-1,0,-1,-0.18,0.46,42.82
58,-32,8202,0,-1,0,-0.18,0.46,42.82
64,-26,8196,0,0,0,-0.17,0.47,42.82
65,-26,8190,-1,0,0,-0.17,0.47,42.82
68,-35,8189,-1,-1,-1,-0.18,0.47,42.82
68,-36,8195,0,-1,0,-0.18,0.47,42.82
70,-32,8201,-1,0,0,-0.18,0.47,42.82
68,-30,8208,-1,0,0,-0.18,0.47,42.82
69,-28,8211,0,-1,0,-0.18,0.47,42.82
66,-29,8207,0,-1,0,-0.18,0.47,42.82
65,-34,8207,0,0,0,-0.18,0.47,42.82
70,-34,8214,0,-1,0,-0.18,0.47,42.82
68,-34,8209,0,-1,0,-0.18,0.47,42.82
71,-33,8205,-1,0,0,-0.18,0.47,42.82
71,-12,8193,-1,0,0,-0.17,0.47,42.80
55,-31,8205,0,-1,-1,-0.17,0.47,42.80
40,-51,8204,-1,0,-1,-0.17,0.47,42.80
32,-53,8218,0,0,-1,-0.17,0.46,42.80
69,-29,8201,0,-1,-1,-0.16,0.47,42.80
96,-25,8214,-1,0,0,-0.16,0.48,42.80
103,-25,8195,-1,0,0,-0.17,0.48,42.80
87,-34,8181,-1,0,0,-0.17,0.48,42.80
60,-30,8204,0,-1,0,-0.17,0.47,42.80
52,-16,8200,0,-1,0,-0.17,0.47,42.80
44,-9,8197,-1,0,0,-0.17,0.47,42.80
44,-17,8207,0,-1,0,-0.16,0.47,42.80
64,-35,8200,0,-1,0,-0.16,0.47,42.80
78,-49,8201,0,0,-1,-0.17,0.47,42.80
92,-51,8193,0,-1,0,-0.17,0.48,42.80
85,-49,8197,-1,0,0,-0.17,0.48,42.80
74,-55,8197,-1,-1,0,-0.17,0.47,42.80
69,-52,8192,-1,0,0,-0.18,0.48,42.80
65,-50,8201,-1,0,-1,-0.18,0.47,42.80
67,-35,8196,0,-1,0,-0.17,0.47,42.80
71,-18,8201,0,-1,-1,-0.17,0.47,42.80
76,-24,8206,-1,0,0,-0.17,0.48,42.80
82,-34,8207,-1,0,-1,-0.17,0.48,42.80
79,-37,8206,0,-1,-1,-0.17,0.48,42.80
65,-40,8210,-1,0,0,-0.17,0.48,42.80
59,-42,8221,-1,-1,0,-0.17,0.47,42.80
58,-47,8218,0,-1,0,-0.17,0.47,42.80
64,-48,8214,0,-1,0,-0.17,0.48,42.80
68,-43,8212,-1,-1,-1,-0.18,0.48,42.80
66,-32,8216,-1,0,-1,-0.17,0.48,42.80
66,-21,8223,-1,-1,-1,-0.17,0.48,42.80
65,-22,8222,-1,-1,-1,-0.17,0.48,42.80
63,-30,8216,-1,0,0,-0.17,0.47,42.80
63,-41,8213,-1,0,-1,-0.17,0.47,42.80
73,-48,8215,0,0,-1,-0.18,0.48,42.80
77,-48,8204,0,-1,-1,-0.18,0.48,42.80
80,-46,8206,-1,0,-1,-0.18,0.48,42.80
68,-42,8207,-1,0,-1,-0.18,0.48,42.80
62,-36,8207,0,0,-1,-0.18,0.48,42.80
61,-27,8210,-1,-1,0,-0.17,0.47,42.80
57,-19,8206,-1,-1,-1,-0.17,0.47,42.80
62,-25,8201,-1,0,0,-0.18,0.48,42.80
64,-31,8199,0,-1,-1,-0.18,0.48,42.80
64,-33,8201,0,-1,-1,-0.18,0.48,42.80
66,-33,8203,0,-1,-1,-0.17,0.47,42.80
65,-32,8201,0,-1,-1,-0.17,0.47,42.80
66,-32,8202,-1,-1,0,-0.17,0.47,42.80
62,-34,8202,-1,0,-1,-0.17,0.47,42.80
62,-37,8208,-1,-1,-1,-0.18,0.48,42.80
66,-37,8203,-1,-1,0,-0.18,0.48,42.80
63,-39,8195,-1,0,0,-0.18,0.48,42.80
66,-35,8193,0,-1,-1,-0.18,0.47,42.80
68,-34,8199,0,-1,0,-0.18,0.48,42.80
71,-37,8201,-1,0,0,-0.18,0.48,42.80
72,-36,8198,0,0,0,-0.18,0.48,42.80
74,-32,8200,0,-1,-1,-0.18,0.48,42.80
77,-35,8204,-1,-1,0,-0.18,0.48,42.80
71,-33,8202,-1,0,0,-0.18,0.48,42.80
64,-28,8203,0,0,0,-0.18,0.48,42.80
54,-20,8199,0,-1,-1,-0.18,0.47,42.80
55,-20,8198,-1,-1,-1,-0.18,0.47,42.80
58,-23,8201,-1,0,0,-0.18,0.47,42.80
62,-30,8197,0,-1,-1,-0.18,0.47,42.80
65,-31,8198,0,0,0,-0.18,0.47,42.80
72,-30,8202,-1,0,0,-0.18,0.48,42.80
75,-36,8198,0,0,0,-0.18,0.48,42.80
69,-34,8202,-1,-1,-1,-0.18,0.48,42.80
68,-32,8204,0,-1,0,-0.18,0.48,42.80
63,-20,8204,0,-1,0,-0.18,0.48,42.80
56,-21,8205,0,-1,0,-0.17,0.47,42.80
52,-23,8203,-1,0,0,-0.18,0.47,42.80
52,-34,8200,0,0,0,-0.18,0.47,42.80
57,-35,8200,-1,0,-1,-0.18,0.47,42.80
63,-36,8200,-1,-1,0,-0.18,0.47,42.80
62,-36,8207,0,0,-1,-0.18,0.47,42.80
66,-36,8207,0,0,0,-0.18,0.47,42.80
68,-32,8203,0,-1,0,-0.18,0.47,42.79
72,-31,8197,0,-1,0,-0.18,0.47,42.79
71,-29,8196,0,-1,-1,-0.18,0.47,42.80
67,-31,8197,-1,-1,0,-0.18,0.47,42.79
65,-33,8193,-1,0,-1,-0.18,0.47,42.79
58,-34,8192,0,-1,-1,-0.18,0.47,42.79
59,-34,8191,0,-1,0,-0.18,0.47,42.79
63,-33,8194,0,-1,-1,-0.18,0.47,42.79
64,-31,8194,-1,-1,-1,-0.18,0.47,42.79
71,-26,8194,-1,-1,0,-0.18,0.47,42.79
73,-28,8187,-1,0,0,-0.18,0.47,42.79
75,-30,8191,0,0,0,-0.18,0.47,42.79
74,-33,8191,0,-1,0,-0.18,0.47,42.79
73,-31,8193,0,-1,0,-0.18,0.47,42.79
73,-32,8198,0,-1,0,-0.17,0.47,42.79
73,-38,8199,0,-1,-1,-0.17,0.47,42.79
68,-36,8195,0,-1,-1,-0.17,0.47,42.79
70,-32,8194,-1,-1,0,-0.17,0.47,42.79
68,-30,8198,-1,-1,-1,-0.17,0.47,42.79
67,-31,8197,-1,0,0,-0.18,0.47,42.79
63,-30,8200,-1,0,0,-0.18,0.47,42.79
65,-28,8205,0,-1,0,-0.18,0.47,42.79
70,-26,8206,0,-1,0,-0.17,0.47,42.79
55,-49,8153,0,-1,0,-0.18,0.47,42.77
52,-49,8189,0,-1,-1,-0.18,0.47,42.77
27,-42,8218,0,-1,-1,-0.18,0.46,42.77
63,-30,8177,0,-1,-1,-0.17,0.47,42.77
88,-28,8189,-1,-1,0,-0.17,0.47,42.77
86,-33,8211,0,0,0,-0.17,0.47,42.77
76,-44,8184,-1,0,-1,-0.17,0.47,42.77
65,-33,8192,-1,0,-1,-0.18,0.47,42.77
51,-12,8204,-1,-1,0,-0.18,0.47,42.77
52,-8,8190,-1,0,0,-0.17,0.47,42.77
50,-18,8204,0,-1,0,-0.17,0.47,42.77
65,-39,8197,0,-1,0,-0.17,0.47,42.77
69,-47,8202,-1,0,-1,-0.18,0.47,42.77
71,-50,8197,0,-1,-1,-0.18,0.47,42.77
66,-44,8200,0,-1,0,-0.17,0.47,42.77
66,-45,8204,-1,-1,0,-0.17,0.47,42.77
68,-51,8198,-1,0,0,-0.18,0.47,42.77
67,-50,8203,0,-1,-1,-0.18,0.47,42.77
72,-34,8203,0,-1,-1,-0.18,0.47,42.77
70,-19,8201,-1,0,-1,-0.18,0.47,42.77
75,-24,8198,-1,0,-1,-0.18,0.47,42.77
78,-30,8194,0,-1,-1,-0.18,0.47,42.77
80,-30,8191,0,-1,-1,-0.17,0.47,42.77
81,-34,8191,-1,0,0,-0.17,0.47,42.77
77,-41,8193,-1,0,0,-0.18,0.47,42.77
76,-43,8197,0,0,-1,-0.18,0.47,42.77
66,-42,8205,0,-1,-1,-0.18,0.47,42.77
58,-39,8199,-1,-1,0,-0.18,0.47,42.77
59,-32,8207,-1,0,-1,-0.18,0.47,42.77
61,-24,8207,0,-1,0,-0.18,0.47,42.77
64,-25,8200,0,-1,0,-0.17,0.47,42.76
72,-30,8201,-1,-1,0,-0.18,0.47,42.76
73,-43,8198,-1,0,0,-0.18,0.47,42.76
71,-43,8197,0,0,0,-0.18,0.47,42.76
69,-38,8202,0,-1,0,-0.18,0.47,42.76
66,-37,8199,-1,0,0,-0.18,0.47,42.76
66,-37,8201,-1,0,-1,-0.18,0.47,42.76
63,-37,8196,0,-1,0,-0.18,0.47,42.76
64,-24,8202,0,-1,-1,-0.18,0.47,42.76
71,-18,8200,-1,-1,0,-0.18,0.47,42.76
73,-26,8203,-1,0,-1,-0.18,0.47,42.76
68,-37,8202,-1,0,0,-0.18,0.47,42.76
67,-40,8201,0,-1,-1,-0.18,0.47,42.76
69,-31,8207,0,-1,-1,-0.18,0.47,42.76
72,-34,8209,-1,0,-1,-0.18,0.47,42.76
66,-33,8204,0,0,0,-0.18,0.47,42.76
61,-30,8202,0,-1,0,-0.18,0.47,42.76
59,-26,8201,-1,0,0,-0.18,0.47,42.76
60,-30,8204,-1,0,0,-0.18,0.46,42.76
61,-30,8204,0,0,0,-0.18,0.46,42.76
62,-27,8203,0,-1,0,-0.18,0.46,42.76
64,-29,8206,0,-1,0,-0.18,0.46,42.76
64,-27,8203,-1,-1,0,-0.18,0.46,42.76
69,-28,8197,0,0,0,-0.18,0.47,42.76
74,-25,8194,0,0,0,-0.17,0.47,42.76
74,-29,8196,-1,0,0,-0.17,0.47,42.76
74,-35,8193,-1,0,0,-0.18,0.47,42.76
69,-39,8192,0,-1,0,-0.18,0.46,42.76
63,-45,8185,0,-1,0,-0.18,0.46,42.76
61,-41,8182,0,0,0,-0.18,0.46,42.76
61,-38,8186,-1,-1,0,-0.18,0.46,42.76
67,-38,8186,0,-1,-1,-0.18,0.46,42.76
72,-38,8193,0,-1,0,-0.18,0.47,42.76
73,-38,8194,-1,-1,0,-0.18,0.47,42.76
77,-32,8199,-1,0,-1,-0.18,0.47,42.76
79,-33,8198,0,0,0,-0.18,0.47,42.76
75,-28,8200,0,0,0,-0.18,0.47,42.76
70,-30,8197,0,0,0,-0.18,0.47,42.76
71,-32,8202,0,-1,0,-0.18,0.47,42.76
72,-33,8201,0,0,0,-0.18,0.47,42.75
64,-35,8208,0,-1,-1,-0.18,0.47,42.75
62,-31,8210,0,-1,0,-0.18,0.47,42.75
68,-35,8206,-1,0,-1,-0.18,0.47,42.75
72,-33,8201,-1,0,0,-0.18,0.47,42.75
76,-34,8203,0,0,0,-0.18,0.47,42.75
81,-30,8206,-1,-1,-1,-0.18,0.47,42.75
81,-32,8211,0,0,0,-0.18,0.47,42.75
75,-35,8209,-1,0,0,-0.18,0.47,42.75
74,-33,8212,0,0,-1,-0.18,0.47,42.75
70,-34,8211,0,0,0,-0.18,0.47,42.75
67,-32,8211,-1,0,-1,-0.18,0.47,42.75
67,-31,8205,0,-1,0,-0.18,0.47,42.75
62,-30,8204,0,-1,0,-0.18,0.47,42.75
63,-30,8199,-1,-1,0,-0.18,0.47,42.75
63,-31,8199,0,-1,0,-0.18,0.47,42.75
65,-28,8193,-1,-1,0,-0.18,0.47,42.75
68,-27,8200,-1,0,0,-0.18,0.47,42.75
71,-22,8206,-1,0,0,-0.18,0.47,42.75
73,-25,8201,0,-1,0,-0.17,0.47,42.75
74,-30,8194,-1,0,-1,-0.18,0.47,42.75
70,-34,8205,-1,0,0,-0.18,0.47,42.75
63,-33,8212,0,-1,0,-0.18,0.47,42.75
57,-37,8212,0,-1,-1,-0.18,0.47,42.75
59,-43,8213,-1,0,0,-0.18,0.47,42.75
60,-42,8221,0,-1,0,-0.18,0.47,42.75
61,-42,8210,0,-1,-1,-0.18,0.47,42.75
66,-39,8212,-1,0,0,-0.18,0.47,42.75
67,-32,8214,-1,-1,-1,-0.18,0.47,42.75
68,-32,8215,0,-1,-1,-0.18,0.47,42.75
65,-38,8213,-1,0,0,-0.19,0.46,42.73
46,-40,8197,0,-1,-1,-0.18,0.47,42.73
25,-50,8167,0,0,0,-0.19,0.46,42.73
25,-31,8218,0,-1,0,-0.18,0.46,42.73
66,-21,8194,0,0,0,-0.17,0.46,42.73
87,-17,8179,0,-1,0,-0.17,0.47,42.73
83,-30,8190,-1,0,0,-0.18,0.47,42.73
75,-41,8184,-1,0,0,-0.18,0.47,42.73
62,-36,8184,-1,-1,-1,-0.18,0.47,42.73
57,-22,8181,-1,-1,0,-0.18,0.47,42.73
51,-21,8196,0,0,0,-0.18,0.46,42.73
57,-35,8196,0,-1,-1,-0.18,0.47,42.73
78,-47,8185,-1,0,0,-0.18,0.47,42.73
90,-44,8196,0,0,-1,-0.18,0.47,42.73
98,-39,8197,0,-1,-1,-0.18,0.48,42.73
86,-34,8200,0,-1,-1,-0.18,0.47,42.73
84,-38,8194,-1,0,-1,-0.18,0.48,42.73
71,-49,8199,-1,0,-1,-0.19,0.47,42.73
67,-45,8196,0,-1,-1,-0.18,0.47,42.73
70,-19,8200,0,-1,0,-0.18,0.47,42.73
72,-15,8198,-1,0,0,-0.18,0.47,42.73
72,-23,8200,-1,0,0,-0.18,0.47,42.73
71,-26,8196,0,-1,-1,-0.18,0.47,42.73
67,-20,8189,0,-1,0,-0.18,0.47,42.73
64,-28,8192,-1,0,0,-0.18,0.47,42.73
64,-38,8193,0,-1,0,-0.18,0.47,42.73
67,-44,8195,0,-1,0,-0.18,0.47,42.73
68,-49,8196,-1,-1,0,-0.18,0.47,42.73
72,-46,8195,-1,-1,-1,-0.18,0.47,42.73
74,-35,8196,0,-1,0,-0.18,0.47,42.73
71,-25,8195,0,0,-1,-0.18,0.47,42.73
68,-24,8195,-1,0,0,-0.18,0.47,42.73
68,-28,8188,-1,0,0,-0.18,0.47,42.73
69,-35,8190,0,-1,-1,-0.18,0.47,42.73
76,-37,8194,0,-1,0,-0.18,0.47,42.73
76,-38,8193,0,-1,0,-0.18,0.48,42.73
74,-45,8197,-1,0,-1,-0.18,0.47,42.73
73,-42,8191,-1,0,-1,-0.18,0.47,42.73
65,-33,8195,0,0,-1,-0.18,0.47,42.73
63,-22,8195,-1,-1,0,-0.18,0.47,42.73
64,-20,8197,-1,0,0,-0.18,0.47,42.73
67,-23,8199,0,-1,0,-0.18,0.47,42.73
67,-26,8200,0,-1,-1,-0.18,0.47,42.73
70,-23,8198,0,-1,-1,-0.18,0.48,42.73
70,-28,8198,-1,0,0,-0.18,0.48,42.73
66,-33,8196,-1,0,0,-0.18,0.47,42.73
65,-40,8205,0,-1,0,-0.18,0.47,42.73
65,-38,8208,0,-1,0,-0.18,0.47,42.73
64,-36,8199,-1,-1,0,-0.18,0.47,42.73
68,-39,8206,-1,0,0,-0.18,0.47,42.73
65,-41,8205,0,0,0,-0.18,0.47,42.73
64,-40,8207,0,-1,-1,-0.18,0.47,42.73
62,-31,8205,-1,-1,-1,-0.18,0.47,42.73
67,-29,8203,-1,0,0,-0.18,0.47,42.73
68,-31,8210,0,-1,0,-0.18,0.47,42.73
71,-31,8215,0,0,0,-0.18,0.47,42.73
73,-37,8222,-1,0,0,-0.18,0.47,42.73
70,-44,8212,-1,-1,0,-0.18,0.47,42.73
66,-42,8206,0,-1,-1,-0.18,0.47,42.73
63,-34,8207,-1,0,0,-0.18,0.47,42.73
64,-33,8207,-1,-1,-1,-0.18,0.47,42.73
63,-31,8204,0,-1,0,-0.18,0.47,42.73
64,-29,8207,0,-1,0,-0.18,0.47,42.73
66,-29,8202,0,-1,-1,-0.18,0.47,42.73
67,-32,8207,-1,0,0,-0.18,0.47,42.73
64,-36,8202,-1,0,0,-0.18,0.47,42.72
61,-34,8201,0,-1,-1,-0.18,0.47,42.72
60,-31,8207,0,0,-1,-0.18,0.47,42.73
59,-28,8211,0,-1,0,-0.19,0.46,42.73
59,-30,8208,-1,-1,0,-0.19,0.46,42.73
64,-31,8207,0,0,0,-0.19,0.46,42.72
66,-35,8207,0,-1,0,-0.18,0.47,42.72
65,-35,8211,0,-1,-1,-0.18,0.47,42.72
63,-39,8209,0,-1,0,-0.19,0.46,42.72
66,-43,8205,0,-1,-1,-0.18,0.47,42.72
69,-35,8202,-1,-1,0,-0.18,0.47,42.72
61,-31,8202,-1,0,0,-0.19,0.46,42.72
60,-27,8197,0,-1,0,-0.19,0.46,42.72
60,-22,8196,0,-1,-1,-0.18,0.46,42.72
63,-26,8188,-1,0,0,-0.18,0.46,42.72
63,-29,8190,-1,0,0,-0.18,0.46,42.72
64,-30,8186,0,-1,0,-0.18,0.46,42.72
60,-36,8187,-1,-1,-1,-0.18,0.46,42.72
62,-34,8187,0,0,0,-0.18,0.46,42.72
63,-29,8185,-1,-1,-1,-0.18,0.46,42.72
65,-32,8190,0,-1,0,-0.18,0.46,42.72
75,-33,8194,0,-1,-1,-0.18,0.46,42.72
70,-36,8196,0,-1,-1,-0.19,0.46,42.72
71,-41,8192,-1,-1,0,-0.19,0.46,42.72
70,-40,8194,0,-1,-1,-0.19,0.46,42.72
64,-40,8191,-1,0,-1,-0.19,0.46,42.72
65,-38,8192,-1,0,0,-0.19,0.46,42.72
65,-35,8186,0,-1,0,-0.19,0.46,42.72
69,-36,8186,0,-1,0,-0.19,0.46,42.72
70,-36,8187,-1,0,0,-0.19,0.46,42.72
71,-34,8189,0,0,-1,-0.19,0.46,42.72
71,-36,8195,-1,0,-1,-0.19,0.46,42.72
69,-34,8189,-1,0,-1,-0.19,0.46,42.72
64,-31,8193,0,-1,0,-0.19,0.46,42.72
54,-45,8209,0,-1,-1,-0.18,0.47,42.71
64,-32,8201,0,-1,-1,-0.18,0.48,42.71
59,-45,8196,-1,0,-1,-0.18,0.47,42.71
64,-23,8206,0,-1,-1,-0.18,0.48,42.71
87,-22,8195,0,0,-1,-0.17,0.48,42.71
85,-18,8220,0,-1,0,-0.17,0.48,42.71
83,-37,8202,-1,0,0,-0.17,0.48,42.71
70,-42,8198,0,0,0,-0.18,0.48,42.71
66,-29,8200,0,-1,0,-0.18,0.47,42.70
55,-21,8200,-1,0,-1,-0.18,0.47,42.71
39,-25,8208,0,0,0,-0.18,0.47,42.70
46,-35,8202,0,-1,0,-0.18,0.47,42.70
55,-30,8204,-1,0,-1,-0.18,0.47,42.70
71,-27,8203,0,0,-1,-0.18,0.47,42.70
76,-29,8198,-1,0,0,-0.18,0.47,42.70
67,-36,8202,0,0,-1,-0.18,0.46,42.70
75,-41,8191,0,0,-1,-0.18,0.46,42.70
76,-42,8204,-1,0,-1,-0.18,0.45,42.70
80,-41,8202,0,0,-1,-0.18,0.45,42.70
88,-35,8201,-1,0,0,-0.18,0.44,42.70
89,-36,8199,-1,0,0,-0.18,0.43,42.70
76,-36,8196,-1,0,-1,-0.19,0.43,42.70
59,-29,8204,0,0,-1,-0.18,0.42,42.70
48,-23,8203,0,0,-1,-0.18,0.41,42.70
49,-25,8202,0,0,0,-0.18,0.41,42.70
54,-28,8203,0,0,0,-0.17,0.40,42.70
67,-29,8198,0,0,-1,-0.17,0.40,42.70
69,-30,8201,-1,0,-1,-0.17,0.40,42.70
74,-35,8204,-1,0,-1,-0.17,0.40,42.70
76,-43,8194,-1,0,-1,-0.18,0.39,42.70
79,-49,8203,-1,0,-1,-0.18,0.39,42.70
73,-58,8204,0,0,-1,-0.18,0.39,42.70
62,-56,8206,0,0,-1,-0.18,0.39,42.71
50,-31,8202,0,-1,-1,-0.18,0.39,42.71
36,-6,8197,0,-1,0,-0.17,0.38,42.71
30,7,8193,-1,-1,0,-0.17,0.39,42.71
34,10,8198,0,-1,0,-0.16,0.39,42.70
42,4,8198,-1,-1,0,-0.16,0.39,42.70
48,-13,8205,-1,-1,0,-0.17,0.40,42.70
56,-26,8214,-1,-1,-1,-0.17,0.40,42.70
60,-48,8209,-1,-1,0,-0.18,0.40,42.70
62,-58,8207,-1,-1,0,-0.19,0.40,42.70
65,-66,8203,0,-1,-1,-0.19,0.40,42.70
68,-64,8203,0,-1,-1,-0.19,0.41,42.70
67,-49,8204,0,-1,-1,-0.19,0.41,42.70
62,-34,8208,0,-1,0,-0.18,0.42,42.70
56,-15,8202,-1,-1,0,-0.18,0.42,42.70
52,-11,8204,-1,-1,0,-0.18,0.42,42.70
55,-19,8205,-1,-1,-1,-0.18,0.42,42.70
60,-36,8203,-1,-1,-1,-0.19,0.43,42.70
67,-54,8205,-1,-1,-1,-0.19,0.43,42.70
70,-63,8203,-1,-1,0,-0.19,0.43,42.70
65,-60,8217,0,-1,0,-0.20,0.44,42.70
64,-59,8213,0,-1,0,-0.20,0.44,42.70
59,-46,8213,0,-1,0,-0.19,0.44,42.70
56,-27,8221,0,-1,0,-0.19,0.44,42.69
47,-17,8213,0,-1,0,-0.19,0.45,42.69
52,-3,8211,0,-1,0,-0.19,0.45,42.69
53,-1,8207,0,-1,-1,-0.18,0.45,42.69
67,-12,8201,-1,-1,0,-0.18,0.45,42.69
67,-20,8199,0,-1,0,-0.18,0.46,42.69
75,-35,8199,-1,-1,0,-0.18,0.46,42.69
81,-41,8198,-1,-1,0,-0.18,0.47,42.69
89,-38,8214,0,-1,0,-0.18,0.47,42.69
90,-26,8219,0,-1,0,-0.18,0.48,42.69
89,-22,8207,-1,0,-1,-0.18,0.48,42.69
69,-14,8215,-1,0,-1,-0.18,0.48,42.69
52,-6,8209,0,-1,-1,-0.18,0.47,42.69
40,-3,8204,0,-1,0,-0.17,0.47,42.69
49,-20,8196,-1,-1,0,-0.17,0.46,42.69
70,-36,8192,-1,-1,0,-0.18,0.47,42.69
88,-54,8190,0,-1,-1,-0.18,0.48,42.69
96,-57,8194,-1,0,-1,-0.18,0.48,42.69
91,-43,8196,-1,0,-1,-0.19,0.48,42.69
81,-31,8194,-1,0,0,-0.19,0.48,42.69
63,-22,8202,0,0,-1,-0.18,0.48,42.69
51,-12,8201,0,-1,-1,-0.18,0.47,42.69
49,-13,8198,0,-1,-1,-0.18,0.47,42.69
55,-17,8198,0,-1,0,-0.18,0.47,42.69
61,-28,8198,0,-1,-1,-0.18,0.47,42.69
68,-37,8201,-1,-1,-1,-0.18,0.47,42.69
66,-44,8201,-1,-1,-1,-0.18,0.47,42.69
64,-48,8199,-1,0,0,-0.18,0.48,42.69
68,-45,8195,0,-1,0,-0.18,0.48,42.69
