ax,ay,az,gx,gy,gz,roll,pitch,target,target_name
-942.0,839.0,3552.0,895.0,302.0,412.0,37.85,-11.35,1.0,left
-985.0,861.0,3516.0,906.0,311.0,410.0,37.9,-11.34,1.0,left
-1005.0,882.0,3526.0,916.0,312.0,404.0,37.94,-11.32,1.0,left
-1074.0,982.0,3252.0,864.0,254.0,352.0,38.38,-11.2,1.0,left
-1026.0,1014.0,3228.0,846.0,242.0,342.0,38.42,-11.19,1.0,left
-1064.0,1027.0,3265.0,816.0,222.0,329.0,38.46,-11.18,1.0,left
-1149.0,1140.0,3198.0,439.0,38.0,173.0,38.65,-11.09,1.0,left
-1120.0,1142.0,3116.0,395.0,26.0,154.0,38.66,-11.08,1.0,left
-1104.0,1104.0,3156.0,346.0,12.0,135.0,38.68,-11.07,1.0,left
-1136.0,1094.0,3166.0,299.0,-8.0,118.0,38.69,-11.06,1.0,left
-1040.0,1023.0,3252.0,-143.0,-128.0,-59.0,38.5,-10.98,1.0,left
-1016.0,1015.0,3265.0,-185.0,-136.0,-81.0,38.48,-10.97,1.0,left
-989.0,1006.0,3221.0,-227.0,-141.0,-99.0,38.45,-10.96,1.0,left
-883.0,980.0,3321.0,-588.0,-175.0,-292.0,37.97,-10.81,1.0,left
-894.0,944.0,3338.0,-617.0,-183.0,-313.0,37.92,-10.79,1.0,left
-865.0,1005.0,3274.0,-650.0,-184.0,-335.0,37.87,-10.77,1.0,left
-837.0,1024.0,3270.0,-684.0,-191.0,-356.0,37.81,-10.76,1.0,left
-748.0,1011.0,3235.0,-983.0,-249.0,-580.0,37.1,-10.54,1.0,left
-728.0,1025.0,3191.0,-1023.0,-259.0,-610.0,37.03,-10.51,1.0,left
-713.0,1010.0,3172.0,-1064.0,-271.0,-635.0,36.95,-10.49,1.0,left
-542.0,1025.0,2680.0,-1676.0,-415.0,-874.0,35.82,-10.26,1.0,left
-493.0,1015.0,2658.0,-1759.0,-426.0,-897.0,35.69,-10.24,1.0,left
-531.0,1034.0,2685.0,-1857.0,-443.0,-926.0,35.56,-10.21,1.0,left
-255.0,1083.0,1792.0,-3136.0,-517.0,-1247.0,33.49,-9.93,1.0,left
-244.0,1066.0,1713.0,-3329.0,-515.0,-1289.0,33.26,-9.9,1.0,left
-243.0,1045.0,1665.0,-3533.0,-524.0,-1337.0,33.02,-9.87,1.0,left
80.0,822.0,1220.0,-5780.0,-522.0,-1866.0,29.2,-9.48,1.0,left
-20.0,721.0,1126.0,-6044.0,-524.0,-1915.0,28.78,-9.44,1.0,left
-18.0,657.0,1053.0,-6348.0,-524.0,-1970.0,28.34,-9.4,1.0,left
-31.0,597.0,998.0,-6629.0,-510.0,-2013.0,27.87,-9.36,1.0,left
-391.0,-347.0,956.0,-9828.0,-420.0,-2375.0,21.11,-8.82,1.0,left
-420.0,-551.0,946.0,-10194.0,-379.0,-2426.0,20.36,-8.77,1.0,left
-430.0,-654.0,994.0,-10520.0,-334.0,-2472.0,19.59,-8.72,1.0,left
-578.0,-2193.0,1520.0,-13406.0,360.0,-3183.0,10.3,-7.82,1.0,left
-604.0,-2329.0,1515.0,-13673.0,471.0,-3284.0,9.31,-7.74,1.0,left
-824.0,-2525.0,1550.0,-13939.0,568.0,-3374.0,8.28,-7.65,1.0,left
-1436.0,-3903.0,1328.0,-15731.0,1098.0,-4106.0,-2.53,-6.62,1.0,left
-1432.0,-4017.0,1281.0,-15866.0,1156.0,-4161.0,-3.72,-6.54,1.0,left
-1594.0,-3883.0,1160.0,-16020.0,1163.0,-4196.0,-4.89,-6.46,1.0,left
-5042.0,-4600.0,4871.0,-16164.0,1043.0,-3869.0,-15.95,-6.01,1.0,left
-3663.0,-5807.0,4434.0,-16015.0,965.0,-3863.0,-17.12,-6.0,1.0,left
-2991.0,-3500.0,2113.0,-15941.0,1185.0,-3721.0,-18.29,-5.98,1.0,left
-96.0,-3440.0,1153.0,-15719.0,728.0,-3316.0,-29.15,-6.4,1.0,left
-1029.0,-4249.0,2060.0,-15615.0,682.0,-3270.0,-30.31,-6.46,1.0,left
-2008.0,-5268.0,3170.0,-15365.0,493.0,-3162.0,-31.42,-6.53,1.0,left
-2974.0,-6916.0,4945.0,-11118.0,-1446.0,-1230.0,-39.27,-7.7,1.0,left
-2995.0,-6622.0,4831.0,-10583.0,-1761.0,-991.0,-40.06,-7.83,1.0,left
-2888.0,-6547.0,4731.0,-10063.0,-2065.0,-743.0,-40.84,-7.97,1.0,left
-1211.0,-5009.0,4644.0,-4964.0,-4482.0,873.0,-44.68,-9.73,1.0,left
-1211.0,-4862.0,4780.0,-4426.0,-4686.0,986.0,-45.06,-9.92,1.0,left
-1059.0,-4879.0,4660.0,-3930.0,-4831.0,1074.0,-45.39,-10.1,1.0,left
326.0,-4237.0,3645.0,-55.0,-5239.0,1320.0,-46.03,-11.94,1.0,left
169.0,-4041.0,3564.0,237.0,-5226.0,1321.0,-46.09,-12.13,1.0,left
259.0,-4075.0,3316.0,517.0,-5212.0,1318.0,-46.12,-12.31,1.0,left
363.0,-4051.0,3018.0,751.0,-5155.0,1319.0,-46.14,-12.49,1.0,left
422.0,-4412.0,1810.0,2045.0,-4166.0,1208.0,-45.4,-13.86,1.0,left
392.0,-4380.0,1651.0,2084.0,-4065.0,1184.0,-45.32,-13.99,1.0,left
454.0,-4423.0,1428.0,2107.0,-3934.0,1161.0,-45.24,-14.13,1.0,left
-161.0,-4316.0,679.0,1821.0,-2603.0,893.0,-44.55,-14.88,1.0,left
-105.0,-4381.0,599.0,1763.0,-2447.0,866.0,-44.48,-14.95,1.0,left
-38.0,-4377.0,597.0,1703.0,-2293.0,846.0,-44.41,-15.02,1.0,left
-188.0,-4080.0,1070.0,1095.0,-935.0,647.0,-43.96,-15.07,1.0,left
-185.0,-4071.0,1140.0,1050.0,-818.0,628.0,-43.92,-15.07,1.0,left
-206.0,-4048.0,1229.0,999.0,-699.0,602.0,-43.87,-15.06,1.0,left
-113.0,-4146.0,2105.0,907.0,134.0,301.0,-43.31,-14.75,1.0,left
-111.0,-4127.0,2133.0,938.0,199.0,256.0,-43.25,-14.71,1.0,left
-136.0,-4116.0,2201.0,966.0,252.0,213.0,-43.18,-14.68,1.0,left
-129.0,-4127.0,2266.0,1001.0,309.0,167.0,-43.11,-14.64,1.0,left
-390.0,-4258.0,2448.0,1598.0,800.0,-232.0,-41.91,-14.22,1.0,left
-400.0,-4300.0,2449.0,1703.0,855.0,-273.0,-41.77,-14.18,1.0,left
-310.0,-4369.0,2449.0,1815.0,923.0,-301.0,-41.63,-14.13,1.0,left
-649.0,-4451.0,2751.0,2785.0,1263.0,-532.0,-39.52,-13.57,1.0,left
-427.0,-4408.0,2595.0,2891.0,1272.0,-541.0,-39.29,-13.52,1.0,left
-375.0,-4278.0,2565.0,3011.0,1272.0,-554.0,-39.05,-13.46,1.0,left
-350.0,-3797.0,2677.0,4211.0,1106.0,-712.0,-35.95,-13.04,1.0,left
-174.0,-3527.0,2427.0,4317.0,1133.0,-725.0,-35.62,-12.99,1.0,left
-157.0,-3355.0,2313.0,4466.0,1128.0,-744.0,-35.28,-12.95,1.0,left
-1001.0,-3190.0,2188.0,6024.0,1075.0,-666.0,-30.94,-12.42,1.0,left
-2599.0,-4068.0,4418.0,6254.0,974.0,-573.0,-30.48,-12.36,1.0,left
-2091.0,-4326.0,3556.0,6514.0,961.0,-446.0,-29.99,-12.29,1.0,left
-2063.0,-4260.0,3661.0,6749.0,1028.0,-312.0,-29.49,-12.22,1.0,left
-1088.0,-5278.0,3099.0,8655.0,1030.0,531.0,-23.58,-11.28,1.0,left
-1079.0,-5335.0,2951.0,8749.0,1010.0,558.0,-22.97,-11.19,1.0,left
-990.0,-5294.0,2695.0,8810.0,987.0,584.0,-22.35,-11.09,1.0,left
-1144.0,-4402.0,1978.0,8663.0,578.0,783.0,-16.59,-10.41,1.0,left
-963.0,-4293.0,1836.0,8612.0,593.0,806.0,-15.99,-10.34,1.0,left
-986.0,-4182.0,1918.0,8576.0,598.0,824.0,-15.41,-10.27,1.0,left
-1114.0,-2445.0,2109.0,7820.0,529.0,867.0,-10.15,-9.62,1.0,left
-1127.0,-2374.0,1972.0,7720.0,472.0,857.0,-9.63,-9.56,1.0,left
-1032.0,-2470.0,1999.0,7678.0,453.0,836.0,-9.09,-9.5,1.0,left
-828.0,-1795.0,2266.0,7006.0,440.0,727.0,-4.4,-9.01,1.0,left
-1062.0,-1964.0,2656.0,6964.0,386.0,709.0,-3.91,-8.96,1.0,left
-794.0,-2028.0,2564.0,6901.0,450.0,684.0,-3.44,-8.91,1.0,left
-746.0,-1802.0,2683.0,6823.0,494.0,704.0,-2.96,-8.86,1.0,left
-1215.0,-2001.0,2717.0,6021.0,303.0,778.0,1.02,-8.5,1.0,left
-767.0,-1950.0,2456.0,5953.0,374.0,798.0,1.42,-8.46,1.0,left
-853.0,-1722.0,2597.0,5870.0,379.0,824.0,1.81,-8.42,1.0,left
-429.0,-1702.0,2521.0,5294.0,509.0,915.0,5.26,-8.02,1.0,left
-663.0,-1719.0,2937.0,5255.0,497.0,926.0,5.61,-7.98,1.0,left
-926.0,-1535.0,3092.0,5199.0,459.0,940.0,5.96,-7.94,1.0,left
-632.0,-1573.0,2730.0,5145.0,482.0,957.0,6.3,-7.91,1.0,left
-554.0,-1417.0,2633.0,4812.0,526.0,1141.0,9.39,-7.56,1.0,left
-562.0,-1262.0,2679.0,4757.0,581.0,1155.0,9.71,-7.53,1.0,left
-722.0,-1245.0,2855.0,4709.0,573.0,1176.0,10.02,-7.49,1.0,left
-693.0,-1245.0,2810.0,4675.0,556.0,1196.0,10.32,-7.45,1.0,left
-557.0,-683.0,2882.0,4285.0,695.0,1223.0,13.09,-7.06,1.0,left
-586.0,-998.0,3154.0,4261.0,651.0,1212.0,13.37,-7.03,1.0,left
-309.0,-779.0,2845.0,4227.0,686.0,1187.0,13.65,-6.99,1.0,left
-857.0,-560.0,3287.0,3845.0,701.0,1004.0,16.13,-6.59,1.0,left
-214.0,-553.0,2618.0,3823.0,808.0,989.0,16.38,-6.55,1.0,left
-508.0,-720.0,3170.0,3831.0,776.0,974.0,16.63,-6.51,1.0,left
-886.0,-461.0,3351.0,3787.0,706.0,954.0,16.88,-6.47,1.0,left
-1006.0,-707.0,3835.0,3691.0,891.0,788.0,19.25,-5.95,1.0,left
-803.0,-588.0,3573.0,3685.0,928.0,760.0,19.49,-5.89,1.0,left
-500.0,-560.0,3379.0,3678.0,996.0,744.0,19.73,-5.84,1.0,left
-997.0,-182.0,3242.0,3573.0,1005.0,551.0,22.06,-5.21,1.0,left
-1002.0,-138.0,3261.0,3565.0,1030.0,540.0,22.3,-5.15,1.0,left
-1223.0,-111.0,3437.0,3536.0,1004.0,529.0,22.54,-5.08,1.0,left
-1282.0,95.0,3033.0,3476.0,976.0,529.0,22.77,-5.02,1.0,left
-1352.0,313.0,2968.0,3138.0,733.0,440.0,24.85,-4.54,1.0,left
-1451.0,245.0,3050.0,3084.0,710.0,437.0,25.05,-4.49,1.0,left
-1367.0,95.0,3305.0,3067.0,662.0,426.0,25.25,-4.45,1.0,left
-1362.0,405.0,3038.0,2593.0,406.0,366.0,26.95,-4.17,1.0,left
-1263.0,340.0,3312.0,2564.0,407.0,359.0,27.12,-4.14,1.0,left
-1317.0,435.0,3433.0,2486.0,391.0,363.0,27.28,-4.12,1.0,left
-1579.0,363.0,3392.0,2429.0,326.0,360.0,27.44,-4.1,1.0,left
-1512.0,535.0,3116.0,1769.0,37.0,446.0,28.58,-4.08,1.0,left
-1482.0,601.0,3071.0,1685.0,23.0,455.0,28.69,-4.08,1.0,left
-1480.0,544.0,3103.0,1613.0,-5.0,462.0,28.79,-4.08,1.0,left
-1476.0,526.0,3063.0,1541.0,-31.0,468.0,28.89,-4.08,1.0,left
-1065.0,562.0,3172.0,827.0,-143.0,397.0,29.37,-4.2,1.0,left
-1032.0,563.0,3186.0,771.0,-135.0,382.0,29.41,-4.21,1.0,left
-986.0,586.0,3277.0,727.0,-124.0,367.0,29.45,-4.22,1.0,left
-1138.0,468.0,3791.0,580.0,-5.0,227.0,29.75,-4.2,1.0,left
-1188.0,452.0,3882.0,589.0,6.0,217.0,29.78,-4.2,1.0,left
-1230.0,482.0,3862.0,602.0,18.0,209.0,29.81,-4.19,1.0,left
-1242.0,459.0,3852.0,618.0,28.0,205.0,29.84,-4.19,1.0,left
-1321.0,615.0,3678.0,752.0,-48.0,118.0,30.27,-4.14,1.0,left
-1346.0,645.0,3629.0,761.0,-63.0,105.0,30.31,-4.14,1.0,left
-1380.0,663.0,3580.0,763.0,-80.0,96.0,30.36,-4.13,1.0,left
-1382.0,695.0,3584.0,763.0,-101.0,88.0,30.4,-4.13,1.0,left
-1432.0,843.0,3385.0,641.0,-259.0,38.0,30.78,-4.17,1.0,left
-1458.0,846.0,3388.0,621.0,-271.0,36.0,30.82,-4.18,1.0,left
-1411.0,846.0,3348.0,598.0,-282.0,36.0,30.86,-4.18,1.0,left
-1423.0,842.0,3389.0,576.0,-289.0,42.0,30.89,-4.19,1.0,left
-1356.0,785.0,3574.0,405.0,-340.0,72.0,31.1,-4.3,1.0,left
-1370.0,826.0,3555.0,392.0,-334.0,77.0,31.12,-4.31,1.0,left
-1372.0,830.0,3573.0,384.0,-335.0,84.0,31.14,-4.32,1.0,left
-1074.0,809.0,3356.0,225.0,-271.0,67.0,31.22,-4.4,1.0,left
-1038.0,820.0,3370.0,201.0,-261.0,58.0,31.22,-4.41,1.0,left
-1012.0,817.0,3356.0,178.0,-254.0,49.0,31.23,-4.42,1.0,left
-1001.0,794.0,3354.0,156.0,-250.0,39.0,31.23,-4.42,1.0,left
-906.0,684.0,3336.0,-38.0,-175.0,-35.0,31.12,-4.42,1.0,left
-899.0,702.0,3338.0,-54.0,-169.0,-43.0,31.11,-4.42,1.0,left
-888.0,683.0,3389.0,-72.0,-163.0,-51.0,31.09,-4.42,1.0,left
-869.0,674.0,3379.0,-91.0,-156.0,-56.0,31.08,-4.42,1.0,left
-766.0,766.0,3403.0,-250.0,-110.0,-124.0,30.83,-4.36,1.0,left
-765.0,797.0,3391.0,-263.0,-97.0,-135.0,30.8,-4.35,1.0,left
-778.0,818.0,3387.0,-277.0,-92.0,-144.0,30.77,-4.34,1.0,left
-890.0,913.0,3541.0,-362.0,-38.0,-216.0,30.46,-4.2,1.0,left
-919.0,925.0,3531.0,-362.0,-32.0,-219.0,30.43,-4.18,1.0,left
-960.0,919.0,3577.0,-360.0,-25.0,-222.0,30.39,-4.17,1.0,left
-976.0,944.0,3583.0,-355.0,-18.0,-225.0,30.36,-4.15,1.0,left
-1161.0,1019.0,3776.0,-204.0,61.0,-209.0,30.16,-3.94,1.0,left
-1209.0,1019.0,3715.0,-181.0,65.0,-202.0,30.14,-3.92,1.0,left
-1242.0,1010.0,3734.0,-156.0,67.0,-193.0,30.12,-3.89,1.0,left
-1243.0,983.0,3754.0,-135.0,67.0,-184.0,30.1,-3.87,1.0,left
-1328.0,904.0,3602.0,62.0,75.0,-65.0,30.08,-3.69,1.0,left
-1289.0,877.0,3598.0,77.0,76.0,-51.0,30.07,-3.67,1.0,left
-1297.0,892.0,3609.0,88.0,79.0,-32.0,30.07,-3.65,1.0,left
-1290.0,875.0,3621.0,96.0,79.0,-16.0,30.07,-3.64,1.0,left
-1276.0,760.0,3663.0,157.0,91.0,124.0,30.09,-3.52,1.0,left
-1288.0,732.0,3683.0,161.0,96.0,134.0,30.1,-3.5,1.0,left
-1259.0,757.0,3669.0,162.0,100.0,143.0,30.1,-3.49,1.0,left
-1135.0,605.0,3665.0,173.0,170.0,143.0,30.12,-3.34,1.0,left
-1179.0,622.0,3703.0,169.0,175.0,139.0,30.12,-3.32,1.0,left
-1212.0,617.0,3719.0,164.0,175.0,137.0,30.12,-3.31,1.0,left
-1216.0,586.0,3731.0,162.0,174.0,134.0,30.12,-3.29,1.0,left
-1190.0,573.0,3694.0,110.0,107.0,61.0,30.1,-3.15,1.0,left
-1193.0,572.0,3687.0,100.0,98.0,49.0,30.1,-3.13,1.0,left
-1188.0,581.0,3686.0,94.0,88.0,38.0,30.09,-3.12,1.0,left
-1192.0,598.0,3628.0,81.0,76.0,25.0,30.09,-3.1,1.0,left
-1280.0,687.0,3531.0,-73.0,-17.0,-105.0,29.96,-2.97,1.0,left
-1225.0,700.0,3494.0,-90.0,-28.0,-118.0,29.94,-2.96,1.0,left
-1264.0,765.0,3545.0,-106.0,-32.0,-129.0,29.93,-2.94,1.0,left
-1277.0,775.0,3565.0,-117.0,-40.0,-135.0,29.91,-2.93,1.0,left
-1249.0,1016.0,3535.0,-98.0,-116.0,-194.0,29.79,-2.83,1.0,left
-1242.0,1005.0,3502.0,-94.0,-118.0,-197.0,29.78,-2.81,1.0,left
-1234.0,1002.0,3474.0,-89.0,-118.0,-200.0,29.77,-2.8,1.0,left
-1254.0,877.0,3416.0,-81.0,-99.0,-204.0,29.65,-2.69,1.0,left
-1257.0,869.0,3423.0,-86.0,-94.0,-198.0,29.64,-2.67,1.0,left
-1261.0,869.0,3423.0,-94.0,-88.0,-195.0,29.62,-2.66,1.0,left
-1250.0,828.0,3359.0,-108.0,-79.0,-189.0,29.61,-2.65,1.0,left
-934.0,870.0,2944.0,-465.0,-94.0,-208.0,29.23,-2.54,1.0,left
-863.0,893.0,2870.0,-555.0,-109.0,-234.0,29.19,-2.53,1.0,left
-806.0,909.0,2761.0,-646.0,-124.0,-264.0,29.14,-2.52,1.0,left
-114.0,1158.0,1066.0,-2391.0,-410.0,-825.0,27.56,-2.47,1.0,left
12.0,1198.0,878.0,-2686.0,-464.0,-911.0,27.38,-2.47,1.0,left
112.0,1081.0,842.0,-2944.0,-510.0,-994.0,27.18,-2.47,1.0,left
167.0,1033.0,844.0,-3247.0,-562.0,-1094.0,26.95,-2.47,1.0,left
663.0,544.0,-893.0,-6914.0,-723.0,-1972.0,22.45,-2.59,1.0,left
580.0,491.0,-1125.0,-7433.0,-759.0,-2060.0,21.93,-2.61,1.0,left
441.0,332.0,-1340.0,-7917.0,-794.0,-2130.0,21.39,-2.62,1.0,left
-579.0,-1759.0,-2437.0,-13637.0,-636.0,-2361.0,11.88,-2.51,1.0,left
-595.0,-1975.0,-2316.0,-14234.0,-509.0,-2379.0,10.81,-2.51,1.0,left
-596.0,-1997.0,-2142.0,-14825.0,-377.0,-2410.0,9.68,-2.5,1.0,left
-1012.0,-4173.0,-1014.0,-19577.0,967.0,-2809.0,-4.11,-1.65,1.0,left
-1960.0,-4492.0,-707.0,-19988.0,993.0,-2838.0,-5.66,-1.58,1.0,left
-2312.0,-4514.0,-803.0,-20406.0,1016.0,-2867.0,-7.2,-1.51,1.0,left
-3673.0,-6257.0,-527.0,-23461.0,1937.0,-2656.0,-23.68,-0.53,1.0,left
-3950.0,-6481.0,90.0,-23678.0,1921.0,-2634.0,-25.48,-0.46,1.0,left
-3490.0,-6311.0,-555.0,-23900.0,2080.0,-2590.0,-27.29,-0.39,1.0,left
-3832.0,-7914.0,4215.0,-23157.0,2683.0,-2042.0,-43.48,0.45,1.0,left
-3854.0,-7936.0,4475.0,-22755.0,2853.0,-1957.0,-45.18,0.51,1.0,left
-5087.0,-8060.0,5293.0,-22368.0,2788.0,-1852.0,-46.81,0.58,1.0,left
-4092.0,-8531.0,5366.0,-16462.0,98.0,-457.0,-58.25,0.5,1.0,left
-3879.0,-8723.0,5518.0,-15739.0,-357.0,-292.0,-59.39,0.48,1.0,left
-3323.0,-9006.0,5348.0,-14820.0,-806.0,-102.0,-60.5,0.45,1.0,left
-1051.0,-8149.0,7176.0,-5864.0,-4810.0,1924.0,-64.46,0.14,1.0,left
-970.0,-7876.0,7407.0,-4932.0,-5093.0,2114.0,-64.82,0.12,1.0,left
-726.0,-7721.0,7418.0,-4108.0,-5281.0,2270.0,-65.1,0.11,1.0,left
-650.0,-7508.0,7484.0,-3212.0,-5474.0,2428.0,-65.32,0.11,1.0,left
1468.0,-5135.0,4683.0,3356.0,-6497.0,2998.0,-62.84,-0.04,1.0,left
1700.0,-4726.0,3143.0,3771.0,-6490.0,2905.0,-62.56,-0.08,1.0,left
966.0,-6039.0,4016.0,4318.0,-6718.0,2796.0,-62.24,-0.13,1.0,left
1027.0,-5282.0,-1526.0,2635.0,-7200.0,1949.0,-60.65,-1.38,1.0,left
-1296.0,-5077.0,-2361.0,2514.0,-7190.0,1988.0,-60.5,-1.5,1.0,left
-2349.0,-4211.0,-2060.0,2246.0,-7449.0,2020.0,-60.37,-1.62,1.0,left
-1228.0,-3660.0,766.0,771.0,-6322.0,1908.0,-60.01,-2.54,1.0,left
-945.0,-2707.0,519.0,685.0,-6018.0,1897.0,-59.98,-2.63,1.0,left
-1600.0,-2804.0,1088.0,636.0,-5862.0,1868.0,-59.95,-2.71,1.0,left
-1601.0,-4175.0,1413.0,432.0,-4222.0,1671.0,-59.8,-3.04,1.0,left
-1559.0,-4453.0,1381.0,421.0,-4027.0,1677.0,-59.79,-3.07,1.0,left
-1580.0,-4674.0,1381.0,404.0,-3853.0,1684.0,-59.78,-3.09,1.0,left
-1040.0,-4860.0,1620.0,393.0,-2127.0,1480.0,-59.6,-2.86,1.0,left
-1014.0,-4843.0,1671.0,428.0,-1944.0,1399.0,-59.58,-2.83,1.0,left
-986.0,-4814.0,1756.0,467.0,-1779.0,1304.0,-59.55,-2.8,1.0,left
-155.0,-4416.0,1873.0,967.0,-832.0,113.0,-58.88,-2.99,1.0,left
-79.0,-4420.0,1871.0,1039.0,-767.0,-15.0,-58.81,-3.02,1.0,left
-111.0,-4426.0,1910.0,1110.0,-709.0,-155.0,-58.73,-3.05,1.0,left
-168.0,-4404.0,1877.0,1173.0,-667.0,-288.0,-58.64,-3.09,1.0,left
-562.0,-4223.0,982.0,1442.0,-397.0,-1184.0,-57.65,-3.87,1.0,left
-626.0,-4198.0,891.0,1448.0,-371.0,-1239.0,-57.55,-3.95,1.0,left
-682.0,-4162.0,890.0,1441.0,-343.0,-1292.0,-57.44,-4.04,1.0,left
-1245.0,-3821.0,705.0,1359.0,12.0,-1497.0,-56.5,-4.78,1.0,left
-1254.0,-3794.0,726.0,1355.0,63.0,-1499.0,-56.4,-4.85,1.0,left
-1273.0,-3801.0,779.0,1350.0,114.0,-1499.0,-56.3,-4.92,1.0,left
-1199.0,-4047.0,1154.0,1441.0,661.0,-1388.0,-55.23,-5.34,1.0,left
-1118.0,-4103.0,1171.0,1456.0,705.0,-1371.0,-55.12,-5.38,1.0,left
-1091.0,-4135.0,1161.0,1479.0,748.0,-1360.0,-55.01,-5.42,1.0,left
-1083.0,-4144.0,1207.0,1502.0,785.0,-1349.0,-54.89,-5.45,1.0,left
-1782.0,-3864.0,1689.0,1670.0,590.0,-1240.0,-53.64,-5.75,1.0,left
-880.0,-4340.0,1250.0,1702.0,577.0,-1226.0,-53.51,-5.78,1.0,left
-595.0,-4251.0,1050.0,1749.0,692.0,-1221.0,-53.38,-5.82,1.0,left
-1102.0,-4037.0,1142.0,1753.0,797.0,-1242.0,-52.1,-6.04,1.0,left
-1126.0,-4046.0,1150.0,1742.0,771.0,-1249.0,-51.97,-6.07,1.0,left
-922.0,-4020.0,1006.0,1728.0,782.0,-1253.0,-51.84,-6.09,1.0,left
-851.0,-3546.0,1125.0,1499.0,999.0,-1344.0,-50.71,-6.27,1.0,left
-847.0,-3541.0,1083.0,1482.0,1027.0,-1357.0,-50.59,-6.29,1.0,left
-904.0,-3500.0,1112.0,1452.0,1046.0,-1373.0,-50.48,-6.31,1.0,left
-758.0,-3333.0,933.0,1247.0,1218.0,-1496.0,-49.51,-6.45,1.0,left
-882.0,-3346.0,980.0,1230.0,1226.0,-1498.0,-49.41,-6.46,1.0,left
-947.0,-3322.0,1022.0,1216.0,1216.0,-1499.0,-49.31,-6.47,1.0,left
-884.0,-3550.0,1089.0,1224.0,1317.0,-1439.0,-48.35,-6.5,1.0,left
-942.0,-3574.0,1102.0,1236.0,1312.0,-1424.0,-48.25,-6.5,1.0,left
-908.0,-3604.0,1107.0,1256.0,1310.0,-1408.0,-48.15,-6.5,1.0,left
-907.0,-3601.0,1116.0,1279.0,1305.0,-1396.0,-48.05,-6.5,1.0,left
-818.0,-3783.0,1363.0,1593.0,1260.0,-1316.0,-46.84,-6.47,1.0,left
-794.0,-3817.0,1326.0,1638.0,1270.0,-1310.0,-46.72,-6.47,1.0,left
-822.0,-3799.0,1373.0,1678.0,1280.0,-1305.0,-46.58,-6.46,1.0,left
-984.0,-3969.0,1517.0,2059.0,1402.0,-1274.0,-45.05,-6.3,1.0,left
-1024.0,-4031.0,1550.0,2090.0,1422.0,-1271.0,-44.89,-6.28,1.0,left
-1017.0,-4058.0,1540.0,2118.0,1448.0,-1270.0,-44.73,-6.26,1.0,left
-967.0,-3864.0,1603.0,2372.0,1641.0,-1297.0,-42.97,-5.94,1.0,left
-990.0,-3841.0,1600.0,2399.0,1662.0,-1302.0,-42.79,-5.9,1.0,left
-1022.0,-3784.0,1619.0,2431.0,1682.0,-1311.0,-42.6,-5.87,1.0,left
-900.0,-3574.0,1627.0,2622.0,1915.0,-1364.0,-40.68,-5.39,1.0,left
-863.0,-3585.0,1649.0,2633.0,1939.0,-1368.0,-40.47,-5.33,1.0,left
-851.0,-3547.0,1602.0,2643.0,1967.0,-1371.0,-40.27,-5.28,1.0,left
-906.0,-3365.0,1585.0,2661.0,2123.0,-1308.0,-38.34,-4.6,1.0,left
-914.0,-3375.0,1590.0,2650.0,2130.0,-1298.0,-38.14,-4.52,1.0,left
-889.0,-3382.0,1521.0,2633.0,2135.0,-1283.0,-37.94,-4.45,1.0,left
-659.0,-2977.0,1634.0,2446.0,2124.0,-1269.0,-36.18,-3.71,1.0,left
-624.0,-2935.0,1672.0,2428.0,2126.0,-1278.0,-35.99,-3.63,1.0,left
-611.0,-2911.0,1739.0,2408.0,2128.0,-1287.0,-35.81,-3.55,1.0,left
-583.0,-2861.0,2135.0,2265.0,2230.0,-1384.0,-34.17,-2.75,1.0,left
-578.0,-2917.0,2244.0,2263.0,2247.0,-1392.0,-34.0,-2.66,1.0,left
-586.0,-2931.0,2278.0,2263.0,2264.0,-1403.0,-33.83,-2.57,1.0,left
-626.0,-2951.0,2371.0,2266.0,2281.0,-1413.0,-33.66,-2.48,1.0,left
-422.0,-3128.0,2706.0,2484.0,2569.0,-1505.0,-31.89,-1.49,1.0,left
-612.0,-3199.0,2891.0,2521.0,2583.0,-1519.0,-31.71,-1.38,1.0,left
-419.0,-3252.0,2716.0,2583.0,2623.0,-1531.0,-31.51,-1.27,1.0,left
-513.0,-3440.0,2448.0,3151.0,2797.0,-1678.0,-29.36,-0.13,1.0,left
-558.0,-3460.0,2461.0,3214.0,2802.0,-1689.0,-29.13,-0.0,1.0,left
-608.0,-3489.0,2402.0,3276.0,2804.0,-1707.0,-28.9,0.12,1.0,left
-547.0,-3482.0,2377.0,3797.0,2822.0,-1944.0,-26.36,1.29,1.0,left
-554.0,-3446.0,2358.0,3842.0,2830.0,-1978.0,-26.1,1.41,1.0,left
-552.0,-3449.0,2389.0,3894.0,2841.0,-2016.0,-25.84,1.54,1.0,left
-482.0,-3213.0,3012.0,4538.0,2914.0,-2605.0,-22.84,2.67,1.0,left
-510.0,-3210.0,3126.0,4622.0,2905.0,-2671.0,-22.52,2.79,1.0,left
-459.0,-3230.0,3161.0,4714.0,2913.0,-2743.0,-22.2,2.91,1.0,left
-578.0,-3245.0,3991.0,5836.0,2888.0,-3266.0,-18.37,4.04,1.0,left
-759.0,-3143.0,4089.0,6005.0,2870.0,-3300.0,-17.96,4.16,1.0,left
-797.0,-3123.0,4145.0,6137.0,2849.0,-3326.0,-17.54,4.29,1.0,left
